,close,date,high,low,open,volume,RSI_14,sma_7,RSI_Trend,ub,mb,lb,band_diff,band_diff_trend
157,278.0,2020-04-15 10:15:00+05:30,279.15,276.05,279.0,624,48.51443897308327,278.76428571428596,-2.199492213359207,281.8818085839191,278.22,274.55819141608094,7.32,0.0
158,280.05,2020-04-15 10:25:00+05:30,280.1,278.0,278.0,40,53.013357318770204,279.7714285714288,4.498918345686931,282.0622765019877,278.31000000000006,274.5577234980124,7.5,0.0
159,281.25,2020-04-15 10:35:00+05:30,283.3,280.05,280.05,132,55.46649330719202,279.6928571428574,2.4531359884218134,282.4353980270766,278.46000000000004,274.4846019729235,7.95,0.0
160,284.75,2020-04-15 10:45:00+05:30,285.0,281.15,284.15,261,61.74066138730721,280.1500000000003,6.274168080115196,283.6410098380218,278.77000000000004,273.8989901619783,9.74,2.0
161,286.4,2020-04-15 10:55:00+05:30,287.0,284.75,284.75,481,64.2945631567479,281.20714285714314,2.553901769440685,285.0957574729114,279.2525,273.4092425270886,11.69,2.0
162,285.8,2020-04-15 11:05:00+05:30,286.4,284.2,286.4,62,62.656668302623565,282.17857142857173,-1.6378948541243332,286.13257011400066,279.6675,273.2024298859994,12.93,1.0
163,285.6,2020-04-15 11:15:00+05:30,285.8,284.25,285.8,158,62.08887665498818,283.1214285714289,-0.5677916476353886,286.96500038194154,280.07500000000005,273.18499961805855,13.78,1.0
164,284.9,2020-04-15 11:25:00+05:30,285.6,284.9,285.6,10,60.03817760350624,284.1071428571432,-2.050699051481935,287.55902543842797,280.42,273.28097456157207,14.28,0.0
165,284.8,2020-04-15 11:35:00+05:30,284.9,284.8,284.9,69,59.73464798210648,284.7857142857146,-0.30352962139976114,288.0596467109894,280.76000000000005,273.4603532890107,14.6,0.0
166,285.05,2020-04-15 11:45:00+05:30,285.15,284.0,284.8,107,60.27535044236626,285.32857142857176,0.5407024602597801,288.5379396748201,281.1025000000001,273.66706032518005,14.87,0.0
167,284.45,2020-04-15 11:55:00+05:30,285.05,284.45,285.05,348,58.2535190456155,285.2857142857146,-2.0218313967507626,288.79055660363895,281.475,274.1594433963611,14.63,-0.0
168,284.9,2020-04-15 12:05:00+05:30,284.95,284.9,284.95,50,59.35470686560703,285.0714285714289,1.1011878199915301,288.96844180349,281.89500000000004,274.82155819651007,14.15,-0.0
169,284.9,2020-04-15 12:15:00+05:30,284.9,284.9,284.9,0,59.35470686560703,284.94285714285746,0.0,289.24003804428867,282.1975,275.1549619557113,14.09,-0.0
170,283.65,2020-04-15 12:25:00+05:30,284.9,281.25,284.9,78,54.70588957870812,284.66428571428605,-4.648817286898911,289.3653250712085,282.3925,275.4196749287915,13.95,-0.0
171,283.65,2020-04-15 12:35:00+05:30,283.65,283.65,283.65,5,54.705889578708124,284.4857142857146,7.105427357601002e-15,288.3274848084239,282.92499999999995,277.522515191576,10.8,-3.0
172,281.0,2020-04-15 12:45:00+05:30,283.65,281.0,283.65,165,45.872200411697094,283.94285714285746,-8.83368916701103,288.3342008105475,282.88499999999993,277.4357991894524,10.9,0.0
173,276.85,2020-04-15 12:55:00+05:30,282.7,276.85,281.0,675,36.05370687311066,282.77142857142894,-9.81849353858643,288.71248168743745,282.65,276.5875183125625,12.12,1.0
174,271.1,2020-04-15 13:05:00+05:30,276.85,270.1,276.85,904,27.326371196380748,280.8642857142861,-8.727335676729915,290.0893306569288,282.255,274.4206693430712,15.67,4.0
175,274.3,2020-04-15 13:15:00+05:30,274.7,271.1,271.1,76,36.533850000536475,279.35000000000036,9.207478804155727,290.5191888157815,282.02,273.5208111842185,17.0,1.0
176,274.0,2020-04-15 13:25:00+05:30,274.5,274.0,274.5,52,36.07243123241453,277.7928571428575,-0.4614187681219448,290.91298120216527,281.77,272.6270187978347,18.29,1.0
177,272.35,2020-04-15 13:35:00+05:30,275.55,272.3,274.7,234,33.56174887714367,276.17857142857173,-2.510682355270859,291.43472256924497,281.4875,271.54027743075505,19.89,2.0
178,272.35,2020-04-15 13:45:00+05:30,272.35,272.35,272.35,0,33.56174887714366,274.56428571428603,-1.4210854715202004e-14,291.8479996699961,281.1025,270.3570003300039,21.49,2.0
179,275.1,2020-04-15 13:55:00+05:30,275.1,273.8,273.8,301,41.440091469428786,273.7214285714289,7.878342592285129,291.86967000815224,280.795,269.7203299918478,22.15,1.0
180,271.65,2020-04-15 14:05:00+05:30,275.1,271.65,275.1,189,35.717771823482565,272.97857142857174,-5.7223196459462216,291.76563410834206,280.14,268.5143658916579,23.25,1.0
181,264.9,2020-04-15 14:15:00+05:30,271.65,261.05,271.65,1123,27.66778511305597,272.0928571428575,-8.049986710426595,292.1392454748578,279.065,265.9907545251422,26.15,3.0
182,262.7,2020-04-15 14:25:00+05:30,264.9,255.05,264.9,1860,25.639521878321744,270.4357142857146,-2.0282632347342258,292.4754096370386,277.90999999999997,263.34459036296136,29.13,3.0
183,266.1,2020-04-15 14:35:00+05:30,269.55,262.6,262.7,751,33.72557869116122,269.3071428571432,8.086056812839473,291.93707354089156,276.935,261.93292645910844,30.0,1.0
184,271.7,2020-04-15 14:45:00+05:30,272.0,266.1,266.1,869,44.44169452718614,269.21428571428606,10.716115836024919,290.95973966222664,276.275,261.5902603377733,29.37,-1.0
185,269.9,2020-04-15 14:55:00+05:30,273.95,269.9,271.7,274,42.086106354838456,268.86428571428604,-2.35558817234768,289.9022100267369,275.53,261.15778997326305,28.74,-1.0
186,280.0,2020-04-15 15:05:00+05:30,280.1,269.9,269.9,1515,56.13544877749022,269.5642857142861,14.049342422651762,289.11290367090345,275.2775,261.4420963290965,27.67,-1.0
187,303.0,2020-04-15 15:15:00+05:30,311.95,273.65,280.0,3721,72.49747175864937,274.0428571428575,16.36202298115915,294.4225999343609,276.205,257.98740006563906,36.44,9.0
188,298.0,2020-04-15 15:25:00+05:30,309.95,292.55,303.0,755,66.67492856944799,278.7714285714289,-5.822543189201383,297.21098859618644,276.86,256.5090114038136,40.7,4.0
189,311.3,2020-04-16 09:15:00+05:30,316.0,302.0,302.0,7771,72.90794329724115,285.71428571428606,6.233014727793162,303.535979259546,278.18,252.824020740454,50.71,10.0
190,307.95,2020-04-16 09:25:00+05:30,313.9,306.05,311.3,2135,69.3875864019749,291.6928571428575,-3.5203568952662465,307.9780442929481,279.39500000000004,250.811955707052,57.17,6.0
191,307.95,2020-04-16 09:35:00+05:30,311.3,301.95,307.95,3629,69.3875864019749,296.87142857142896,0.0,311.8929632463691,280.61,249.3270367536309,62.57,5.0
192,307.5,2020-04-16 09:45:00+05:30,308.0,305.5,307.95,637,68.86953118962438,302.24285714285753,-0.518055212350518,315.4525382213708,281.93500000000006,248.41746177862933,67.04,4.0
193,304.5,2020-04-16 09:55:00+05:30,307.5,302.0,307.5,1638,65.36574262830757,305.74285714285753,-3.50378856131681,318.2048868777512,283.3175,248.43011312224877,69.77,3.0
194,303.4,2020-04-16 10:05:00+05:30,304.65,303.25,304.5,648,64.07844537010604,305.80000000000035,-1.2872972582015336,320.4237631947341,284.9325,249.44123680526593,70.98,1.0
195,302.0,2020-04-16 10:15:00+05:30,304.2,302.0,303.4,1835,62.39424706179113,306.37142857142896,-1.6841983083149117,322.2212496209253,286.3175,250.41375037907468,71.81,1.0
196,301.95,2020-04-16 10:25:00+05:30,302.0,300.2,302.0,953,62.33123645611371,305.0357142857146,-0.06301060567741956,323.7755353610606,287.715,251.65446463893937,72.12,0.0
197,301.95,2020-04-16 10:35:00+05:30,302.0,301.1,301.95,506,62.33123645611371,304.17857142857173,0.0,325.0293102274017,289.19499999999994,253.3606897725982,71.67,-0.0
198,300.25,2020-04-16 10:45:00+05:30,301.95,300.25,301.95,625,59.94417089331759,303.07857142857176,-2.387065562796117,325.8305358702309,290.5899999999999,255.34946412976893,70.48,-1.0
199,301.0,2020-04-16 10:55:00+05:30,301.0,300.25,300.25,903,60.65996864920166,302.1500000000004,0.7157977558840685,326.6288461040979,291.8849999999999,257.1411538959019,69.49,-1.0
200,301.0,2020-04-16 11:05:00+05:30,301.0,300.45,301.0,185,60.65996864920166,301.6500000000004,0.0,326.9584123087774,293.3524999999999,259.74658769122243,67.21,-2.0
201,300.0,2020-04-16 11:15:00+05:30,301.5,300.0,301.0,1358,59.02880804428026,301.16428571428605,-1.6311606049213978,326.01480240744473,295.10749999999996,264.2001975925552,61.81,-5.0
202,299.45,2020-04-16 11:25:00+05:30,300.95,299.45,300.0,615,58.10337862393648,300.8000000000003,-0.9254294203437823,323.8505834549746,296.94499999999994,270.0394165450253,53.81,-8.0
203,300.5,2020-04-16 11:35:00+05:30,300.9,298.15,299.45,548,59.41163289434218,300.5928571428575,1.3082542704057047,321.33253068528614,298.6649999999999,275.99746931471367,45.34,-8.0
204,300.95,2020-04-16 11:45:00+05:30,300.95,299.05,300.55,182,59.98827759358842,300.45000000000033,0.5766446992462377,318.91138096774716,300.12749999999994,281.3436190322527,37.57,-8.0
205,301.0,2020-04-16 11:55:00+05:30,301.0,300.0,300.95,253,60.05618208045276,300.5571428571432,0.06790448686433592,313.9485110188992,301.68249999999995,289.4164889811007,24.53,-13.0
206,301.0,2020-04-16 12:05:00+05:30,301.0,300.3,301.0,50,60.05618208045275,300.5571428571432,-7.105427357601002e-15,309.5834910923409,302.73249999999996,295.881508907659,13.7,-11.0
207,300.75,2020-04-16 12:15:00+05:30,301.0,300.05,301.0,177,59.47091350649825,300.5214285714289,-0.5852685739545009,309.5261681050133,302.61999999999995,295.7138318949866,13.81,0.0
208,300.85,2020-04-16 12:25:00+05:30,300.85,300.75,300.75,25,59.640343238743824,300.64285714285745,0.16942973224557534,309.378817547904,302.76249999999993,296.14618245209584,13.23,-1.0
209,300.75,2020-04-16 12:35:00+05:30,300.85,300.0,300.85,49,59.3730445598519,300.82857142857176,-0.26729867889192604,307.53704528559433,302.23499999999996,296.9329547144056,10.6,-3.0
210,299.05,2020-04-16 12:45:00+05:30,300.95,299.05,300.75,299,54.87077611560469,300.62142857142896,-4.502268444247207,306.537364920056,301.78999999999996,297.0426350799439,9.49,-1.0
211,299.85,2020-04-16 12:55:00+05:30,300.0,299.05,299.05,358,56.540899469485204,300.4642857142861,1.6701233538805127,305.2126143456357,301.385,297.5573856543643,7.66,-2.0
212,298.5,2020-04-16 13:05:00+05:30,300.0,298.15,299.85,646,52.97791437012508,300.10714285714323,-3.5629850993601266,303.705920424691,300.935,298.164079575309,5.54,-2.0
213,299.75,2020-04-16 13:15:00+05:30,299.95,293.05,299.95,2588,55.75793254059981,299.92857142857184,2.780018170474733,302.94705551164446,300.6975,298.4479444883555,4.5,-1.0
214,297.9,2020-04-16 13:25:00+05:30,299.75,296.05,299.75,347,50.95628878678561,299.521428571429,-4.801643753814197,302.6252435046639,300.4225,298.2197564953361,4.41,-0.0
215,297.7,2020-04-16 13:35:00+05:30,297.9,295.2,297.9,115,50.45047405328008,299.07142857142895,-0.505814733505531,302.59370487053843,300.2075,297.82129512946153,4.77,0.0
216,298.95,2020-04-16 13:45:00+05:30,299.1,298.15,299.1,133,53.55367395227561,298.8142857142861,3.103199898995527,302.35813492379884,300.0575,297.75686507620117,4.6,-0.0
217,298.95,2020-04-16 13:55:00+05:30,299.65,298.95,298.95,77,53.55367395227561,298.8000000000003,0.0,302.0760005733948,299.90749999999997,297.7389994266051,4.34,-0.0
218,298.2,2020-04-16 14:05:00+05:30,298.95,298.2,298.95,18,51.3172494765963,298.56428571428603,-2.236424475679307,302.0956905417071,299.80499999999995,297.5143094582928,4.58,0.0
219,298.95,2020-04-16 14:15:00+05:30,299.75,297.5,298.2,873,53.41242196608667,298.6285714285717,2.0951724894903663,301.95111945950316,299.7025,297.4538805404968,4.5,-0.0
220,299.0,2020-04-16 14:25:00+05:30,299.75,298.95,298.95,284,53.55592741612595,298.5214285714288,0.14350545003927806,301.78508055858407,299.60249999999996,297.41991944141586,4.37,-0.0
221,299.1,2020-04-16 14:35:00+05:30,299.75,299.1,299.75,841,53.862033100107105,298.6928571428574,0.30610568398115845,301.7426833597577,299.5575,297.37231664024233,4.37,0.0
222,298.95,2020-04-16 14:45:00+05:30,299.1,298.05,299.1,119,53.29461863884799,298.8714285714288,-0.5674144612591121,301.7342397427283,299.53249999999997,297.33076025727166,4.4,0.0
223,296.25,2020-04-16 14:55:00+05:30,299.75,295.45,298.95,816,44.25695150459689,298.48571428571455,-9.037667134251102,301.9140011767993,299.32,296.7259988232007,5.19,1.0
224,298.95,2020-04-16 15:05:00+05:30,299.75,296.25,296.25,3310,52.86494088292372,298.48571428571455,8.607989378326828,301.7011712005198,299.21999999999997,296.73882879948013,4.96,-0.0
225,299.7,2020-04-16 15:15:00+05:30,299.7,296.4,296.4,3309,54.94619295804037,298.7000000000003,2.0812520751166517,301.504445623294,299.155,296.80555437670597,4.7,-0.0
226,299.0,2020-04-16 15:25:00+05:30,299.7,297.85,299.7,366,52.611227180140105,298.70714285714314,-2.3349657779002655,301.2381652540037,299.05499999999995,296.8718347459962,4.37,-0.0
227,301.7,2020-04-17 09:15:00+05:30,308.0,273.95,308.0,1086,59.72122648384174,299.09285714285744,7.109999303701635,301.4741472179245,299.10249999999996,296.73085278207543,4.74,0.0
228,300.0,2020-04-17 09:25:00+05:30,301.7,299.0,301.7,351,54.20659997527503,299.2214285714289,-5.514626508566707,301.3279923883597,299.05999999999995,296.7920076116402,4.54,-0.0
229,300.0,2020-04-17 09:35:00+05:30,300.0,299.05,300.0,219,54.20659997527503,299.3714285714289,0.0,301.19565560030367,299.0224999999999,296.8493443996962,4.35,-0.0
230,309.0,2020-04-17 09:45:00+05:30,312.15,299.0,299.3,6262,70.77559137332753,301.19285714285746,16.568991398052496,304.48369980855466,299.5199999999999,294.5563001914452,9.93,6.0
231,315.0,2020-04-17 09:55:00+05:30,317.0,302.85,309.0,3305,76.80176400969505,303.4857142857146,6.026172636367519,308.80087189268556,300.2774999999999,291.7541281073143,17.05,7.0
232,311.0,2020-04-17 10:05:00+05:30,316.15,310.1,315.0,7664,66.89795803644009,305.10000000000036,-9.903805973254961,310.62580217894754,300.9024999999999,291.1791978210523,19.45,2.0
233,309.0,2020-04-17 10:15:00+05:30,312.0,309.0,311.0,1044,62.55442010582724,306.5285714285718,-4.343537930612847,311.7171215725376,301.3649999999999,291.01287842746217,20.7,1.0
234,303.1,2020-04-17 10:25:00+05:30,309.0,303.1,309.0,866,51.85769847022515,306.7285714285718,-10.696721635602088,311.8713600725726,301.62499999999994,291.3786399274273,20.49,-0.0
235,304.0,2020-04-17 10:35:00+05:30,304.0,302.05,303.1,402,53.17311454830768,307.30000000000035,1.315416078082528,312.0649353474203,301.93999999999994,291.81506465257957,20.25,-0.0
236,304.4,2020-04-17 10:45:00+05:30,304.45,302.2,303.7,407,53.777607008293344,307.92857142857184,0.6044924599856643,312.2918627095936,302.2125,292.13313729040635,20.16,-0.0
237,304.4,2020-04-17 10:55:00+05:30,304.4,302.3,304.4,31,53.777607008293344,307.271428571429,0.0,312.4873734025569,302.48499999999996,292.482626597443,20.0,-0.0
238,302.3,2020-04-17 11:05:00+05:30,304.0,302.3,302.3,26,49.85869767624311,305.4571428571433,-3.9189093320502337,312.48858206713004,302.68999999999994,292.89141793286984,19.6,-0.0
239,304.25,2020-04-17 11:15:00+05:30,304.3,302.35,302.35,25,53.264435666360285,304.4928571428576,3.4057379901171743,312.61336970006454,302.955,293.29663029993543,19.32,-0.0
240,302.3,2020-04-17 11:25:00+05:30,304.25,302.3,304.25,101,49.633837671568884,303.53571428571473,-3.630597994791401,312.6050796961371,303.12,293.6349203038629,18.97,-0.0
241,302.65,2020-04-17 11:35:00+05:30,302.65,302.3,302.3,260,50.28879534893541,303.47142857142904,0.6549576773665251,312.5968760401872,303.29749999999996,293.9981239598127,18.6,-0.0
242,304.5,2020-04-17 11:45:00+05:30,304.5,303.15,303.15,70,53.71492442843153,303.5428571428576,3.426129079496121,312.6568210555029,303.57499999999993,294.49317894449695,18.16,-0.0
243,300.0,2020-04-17 11:55:00+05:30,304.5,299.05,304.5,1187,45.500276767638546,302.91428571428617,-8.214647660792984,312.34889529782384,303.76249999999993,295.176104702176,17.17,-1.0
244,299.0,2020-04-17 12:05:00+05:30,300.0,298.95,300.0,461,43.89381829782584,302.1428571428576,-1.6064584698127078,312.3455226193408,303.765,295.1844773806592,17.16,-0.0
245,298.3,2020-04-17 12:15:00+05:30,299.0,297.0,299.0,743,42.75584089062156,301.571428571429,-1.137977407204275,312.4364860834606,303.695,294.9535139165394,17.48,0.0
246,298.35,2020-04-17 12:25:00+05:30,298.35,298.3,298.3,10,42.869774764032435,300.72857142857185,0.11393387341087191,312.4819685959958,303.6625,294.84303140400425,17.64,0.0
247,298.5,2020-04-17 12:35:00+05:30,298.75,291.0,296.0,1310,43.23478906179916,300.1857142857147,0.3650142977667272,312.5840877930058,303.5025,294.4209122069942,18.16,1.0
248,296.95,2020-04-17 12:45:00+05:30,298.5,293.65,298.5,106,40.364851665136385,299.37142857142896,-2.8699373966627775,312.77516229093663,303.35,293.9248377090634,18.85,1.0
249,299.1,2020-04-17 12:55:00+05:30,299.1,296.2,296.95,167,45.74472998698544,298.60000000000036,5.379878321849056,312.80579775043674,303.305,293.8042022495633,19.0,0.0
250,299.1,2020-04-17 13:05:00+05:30,300.95,299.1,299.1,27,45.74472998698544,298.47142857142893,0.0,312.09051722696364,302.81000000000006,293.5294827730365,18.56,-0.0
251,299.1,2020-04-17 13:15:00+05:30,299.1,299.1,299.1,26,45.74472998698544,298.4857142857146,0.0,309.4366681342341,302.01500000000004,294.593331865766,14.84,-4.0
252,298.05,2020-04-17 13:25:00+05:30,300.95,295.25,299.1,162,43.35882813333752,298.45000000000033,-2.3859018536479226,307.6627174829678,301.36750000000006,295.0722825170323,12.59,-2.0
253,296.5,2020-04-17 13:35:00+05:30,299.2,296.5,299.2,91,40.03895616558959,298.18571428571465,-3.319871967747929,306.28404405615305,300.74250000000006,295.2009559438471,11.08,-2.0
254,296.5,2020-04-17 13:45:00+05:30,296.5,296.5,296.5,31,40.03895616558959,297.9000000000004,0.0,306.1456790574892,300.4125,294.67932094251086,11.47,0.0
255,298.95,2020-04-17 13:55:00+05:30,298.95,296.0,296.0,45,47.4192600719749,298.18571428571465,7.380303906385308,305.6683286222316,300.16,294.6516713777684,11.02,-0.0
256,300.75,2020-04-17 14:05:00+05:30,300.75,296.65,298.9,68,52.08546142426589,298.4214285714289,4.66620135229099,305.1243411364818,299.9775000000001,294.83065886351835,10.29,-1.0
257,303.0,2020-04-17 14:15:00+05:30,303.0,298.1,300.75,140,57.19861987581162,298.9785714285718,5.113158451545736,304.8344692830137,299.9075000000001,294.9805307169865,9.85,-0.0
258,303.75,2020-04-17 14:25:00+05:30,303.95,300.45,303.0,247,58.777747002913706,299.6428571428575,1.5791271271020833,305.09431427723075,299.9800000000001,294.8656857227694,10.23,0.0
259,301.35,2020-04-17 14:35:00+05:30,301.35,301.0,301.0,103,52.147530235215854,300.11428571428604,-6.630216767697853,304.59150247444956,299.8350000000001,295.07849752555063,9.51,-1.0
260,302.15,2020-04-17 14:45:00+05:30,303.8,301.35,301.35,116,54.0098038195905,300.9214285714289,1.8622735843746483,304.5680834639755,299.82750000000004,295.0869165360246,9.48,-0.0
261,303.85,2020-04-17 14:55:00+05:30,303.9,302.15,302.15,71,57.77074199198606,301.97142857142893,3.760938172395555,304.8055521390156,299.8875000000001,294.9694478609846,9.84,0.0
262,303.55,2020-04-17 15:05:00+05:30,304.0,302.3,303.85,56,56.886648294041336,302.62857142857183,-0.8840936979447207,304.5858125586749,299.8400000000001,295.0941874413253,9.49,-0.0
263,302.4,2020-04-17 15:15:00+05:30,304.0,302.3,303.55,610,53.50633595765749,302.86428571428615,-3.380312336383845,304.84225573404365,299.9600000000001,295.07774426595654,9.76,0.0
264,303.7,2020-04-17 15:25:00+05:30,303.9,302.0,302.4,553,56.64278379734905,302.9642857142861,3.136447839691556,305.3286762245897,300.19500000000005,295.0613237754104,10.27,1.0
